Give Something Back Workplace Solutions,de-certified,Office Products & Printing,bcorporation.net/directory/give-something-back-workplace-solutions,givesomethingback.com,2012,156.5,90.7,24.6,14.4,24.6
"Skoodat, LLC",de-certified,IT Software & Services/Web Design,bcorporation.net/directory/skoodat-llc,www.skoodat.com,2012,97.7,19.3,7.7,13.8,28.2
RSF Capital Management PBC,de-certified,Other,bcorporation.net/directory/rsf-capital-management-pbc,rsfsocialfinance.org,2017,145.1,50.1,7.7,23.3,26.5
RSF Capital Management PBC,de-certified,Other,bcorporation.net/directory/rsf-capital-management-pbc,rsfsocialfinance.org,2014,152.2,50.2,9.9,22.6,29.4
RSF Capital Management PBC,de-certified,Other,bcorporation.net/directory/rsf-capital-management-pbc,rsfsocialfinance.org,2012,165.3,55.2,9.8,17.7,32.1
Brenthaven,de-certified,Other,bcorporation.net/directory/brenthaven,brenthaven.com,2013,82.3,19.0,26.4,12.6,24.2
New Resource Bank,de-certified,Credit Provider,bcorporation.net/directory/new-resource-bank,newresourcebank.com,2017,137.6,30.2,25.4,16.6,32.4
New Resource Bank,de-certified,Credit Provider,bcorporation.net/directory/new-resource-bank,newresourcebank.com,2015,130.5,44.7,16.3,12.2,30.8
New Resource Bank,de-certified,Credit Provider,bcorporation.net/directory/new-resource-bank,newresourcebank.com,2013,141.2,37.5,14.7,19.4,31.6
New Resource Bank,de-certified,Credit Provider,bcorporation.net/directory/new-resource-bank,newresourcebank.com,2012,123.7,20.7,13.3,18.8,28.5
REthink Development,de-certified,Real Estate Development,bcorporation.net/directory/rethink-development,rethinkdev.com,2016,104.6,27.0,58.6,19.0,
REthink Development,de-certified,Real Estate Development,bcorporation.net/directory/rethink-development,rethinkdev.com,2013,94.8,27.8,57.0,9.9,0.0
DO GOOD Real Estate,de-certified,Real Estate Development,bcorporation.net/directory/do-good-real-estate,dogoodrealestate.com,2013,102.1,82.6,7.5,11.9,0.0
"Siw Thai Silk, Inc.",de-certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/siw-thai-silk-inc,siwthaisilk.com,2013,98.4,70.3,13.9,14.1,0.0
Culinary Collective,de-certified,Food & Beverage,bcorporation.net/directory/culinary-collective,www.culinarycollective.com,2016,84.6,21.6,21.7,14.5,26.8
Culinary Collective,de-certified,Food & Beverage,bcorporation.net/directory/culinary-collective,www.culinarycollective.com,2013,86.5,25.3,24.8,12.0,24.3
Bison Brewing Company,de-certified,Food & Beverage,bcorporation.net/directory/bison-brewing-company,www.bisonbrew.com,2016,80.7,28.3,26.0,9.9,16.5
Bison Brewing Company,de-certified,Food & Beverage,bcorporation.net/directory/bison-brewing-company,www.bisonbrew.com,2013,93.0,20.2,39.2,13.3,20.2
Sustainability Television,de-certified,Film & Music Production,bcorporation.net/directory/sustainability-television,sustainabilitytelevision.com,2015,97.5,40.1,9.3,14.1,0.0
Savenia LLC,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/savenia-llc,www.savenialabs.com,2015,86.2,34.0,39.8,12.4,0.0
Savenia LLC,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/savenia-llc,www.savenialabs.com,2013,89.6,34.3,38.1,17.1,0.0
PhilanTech,de-certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/philantech,philantech.com,2012,124.7,34.5,6.7,16.7,0.0
Free Range,de-certified,Marketing & Communications Services,bcorporation.net/directory/free-range,www.freerange.com,2016,80.5,11.7,4.4,11.2,25.4
Free Range,de-certified,Marketing & Communications Services,bcorporation.net/directory/free-range,www.freerange.com,2013,108.8,18.8,8.9,12.7,31.5
Sungevity,de-certified,Renewable Energy Generation & Installation,bcorporation.net/directory/sungevity,sungevity.org,2015,115.5,28.9,40.5,12.7,33.4
Sungevity,de-certified,Renewable Energy Generation & Installation,bcorporation.net/directory/sungevity,sungevity.org,2012,131.2,30.8,43.6,20.7,36.0
IGNIA Partners LLC,de-certified,Equity Investor - Emerging Markets,bcorporation.net/directory/ignia-partners-llc,www.ignia.com.mx,2014,94.1,9.8,4.7,12.5,29.5
Murex Investments,de-certified,Equity Investor - Developed Markets,bcorporation.net/directory/murex-investments,www.murexinvests.com,2013,80.4,12.8,3.8,17.5,0.0
Fmyi,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/fmyi,www.fmyi.com,2015,91.4,36.1,10.2,17.9,26.6
Fmyi,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/fmyi,www.fmyi.com,2012,83.6,23.3,11.3,13.1,23.7
Goodmans Interior Structures,de-certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/goodmans-interior-structures,www.goodmans.info,2016,83.4,18.8,27.9,16.0,20.7
Goodmans Interior Structures,de-certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/goodmans-interior-structures,www.goodmans.info,2014,82.2,19.6,32.2,9.2,21.2
Concept Green,de-certified,Sustainability Consulting,bcorporation.net/directory/concept-green,www.conceptgreen.net,2014,91.2,45.7,29.8,12.9,0.0
Elefint Designs,de-certified,Marketing & Communications Services,bcorporation.net/directory/elefint-designs,elefintdesigns.com,2015,92.3,27.2,10.1,13.1,27.9
Elefint Designs,de-certified,Marketing & Communications Services,bcorporation.net/directory/elefint-designs,elefintdesigns.com,2012,88.3,15.8,4.8,14.8,25.0
The Big Blue Bike,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/the-big-blue-bike,thebigbluebike.com,2011,107.0,64.3,34.2,8.4,0.0
Emerge Financial Wellness,de-certified,Other,bcorporation.net/directory/emerge-financial-wellness,www.emergebenefit.com,2012,156.5,53.5,6.1,15.3,25.4
Louder,de-certified,Marketing & Communications Services,bcorporation.net/directory/louder,loudsauce.com,2013,82.5,16.7,7.4,13.4,0.0
Freeflow Digital,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/freeflow-digital,www.freeflowdigital.com,2016,80.4,25.7,1.8,12.8,22.1
Freeflow Digital,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/freeflow-digital,www.freeflowdigital.com,2012,90.4,18.4,8.0,13.3,27.6
CDI,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/cdi,,2013,139.2,66.6,6.2,6.8,16.6
CDI,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/cdi,,2012,125.5,27.1,4.2,6.4,23.0
Xerion Dispensary,de-certified,Pharmaceuticals & Supplies,bcorporation.net/directory/xerion-dispensary,www.mozi-q.com,2014,82.4,39.2,33.5,9.6,0.0
Dapple,de-certified,Home & Personal Care,bcorporation.net/directory/dapple,dapplebaby.com/,2016,83.5,17.9,30.3,11.6,23.8
Dapple,de-certified,Home & Personal Care,bcorporation.net/directory/dapple,dapplebaby.com/,2012,81.2,16.0,14.7,10.5,24.7
Cutting Edge Counsel,de-certified,Legal,bcorporation.net/directory/cutting-edge-counsel,cuttingedgecounsel.com,2016,81.0,22.3,7.3,13.9,24.3
Cutting Edge Counsel,de-certified,Legal,bcorporation.net/directory/cutting-edge-counsel,cuttingedgecounsel.com,2013,81.8,22.7,7.4,14.3,25.6
The Honest Company,de-certified,Home & Personal Care,bcorporation.net/directory/the-honest-company,honest.com,2015,107.0,25.4,49.7,10.5,20.2
The Honest Company,de-certified,Home & Personal Care,bcorporation.net/directory/the-honest-company,honest.com,2012,91.7,21.9,35.7,12.2,21.8
Renewable Choice Energy,de-certified,Sustainability Consulting,bcorporation.net/directory/renewable-choice-energy,renewablechoice.com,2016,99.8,21.0,39.2,12.0,27.6
Renewable Choice Energy,de-certified,Sustainability Consulting,bcorporation.net/directory/renewable-choice-energy,renewablechoice.com,2013,95.5,16.7,38.5,14.6,25.6
Renewable Choice Energy,de-certified,Sustainability Consulting,bcorporation.net/directory/renewable-choice-energy,renewablechoice.com,2011,92.7,10.5,39.5,14.1,28.5
Green Building Services,de-certified,Sustainability Consulting,bcorporation.net/directory/green-building-services,greenbuildingservices.com,2015,100.2,26.2,43.1,9.7,20.9
Green Building Services,de-certified,Sustainability Consulting,bcorporation.net/directory/green-building-services,greenbuildingservices.com,2012,113.4,22.3,41.9,14.4,34.8
Moving Forward Education,de-certified,Education & Training Services,bcorporation.net/directory/moving-forward-education,girlsmovingforward.com,2016,147.0,65.6,2.9,14.6,18.4
Moving Forward Education,de-certified,Education & Training Services,bcorporation.net/directory/moving-forward-education,girlsmovingforward.com,2014,119.4,24.4,4.3,16.0,22.5
Moving Forward Education,de-certified,Education & Training Services,bcorporation.net/directory/moving-forward-education,girlsmovingforward.com,2012,131.4,26.3,4.3,18.2,23.4
Madhava Sweeteners,de-certified,Food & Beverage,bcorporation.net/directory/madhava-sweeteners,www.madhavasweeteners.com,2016,80.1,24.8,28.9,9.3,17.1
Madhava Sweeteners,de-certified,Food & Beverage,bcorporation.net/directory/madhava-sweeteners,www.madhavasweeteners.com,2014,80.4,29.8,25.5,7.7,17.3
Capital Pacific Bank,de-certified,Credit Provider,bcorporation.net/directory/capital-pacific-bank,www.capitalpacificbank.com,2013,97.5,16.2,11.9,19.7,31.9
"Love & Hummus Co., LLC",de-certified,Food & Beverage,bcorporation.net/directory/love-hummus-co-llc,loveandhummus.com,2014,94.6,45.4,38.2,11.0,0.0
"Love & Hummus Co., LLC",de-certified,Food & Beverage,bcorporation.net/directory/love-hummus-co-llc,loveandhummus.com,2012,81.5,35.9,13.0,10.0,0.0
In Ticketing,de-certified,Fine Arts,bcorporation.net/directory/in-ticketing,inticketing.com,2014,93.5,22.9,12.9,17.3,31.0
In Ticketing,de-certified,Fine Arts,bcorporation.net/directory/in-ticketing,inticketing.com,2012,80.0,19.4,10.4,15.0,23.7
Bum Boosa Bamboo Products,de-certified,Home & Personal Care,bcorporation.net/directory/bum-boosa-bamboo-products,bumboosa.com,2016,82.4,44.7,24.9,12.8,
Bum Boosa Bamboo Products,de-certified,Home & Personal Care,bcorporation.net/directory/bum-boosa-bamboo-products,bumboosa.com,2013,88.6,33.9,37.1,17.4,0.0
Bum Boosa Bamboo Products,de-certified,Home & Personal Care,bcorporation.net/directory/bum-boosa-bamboo-products,bumboosa.com,2011,80.6,30.3,32.5,17.7,0.0
"Grower's Secret, Inc.",de-certified,Other,bcorporation.net/directory/growers-secret-inc,growerssecret.com,2017,81.3,22.6,29.3,8.8,20.6
"Grower's Secret, Inc.",de-certified,Other,bcorporation.net/directory/growers-secret-inc,growerssecret.com,2015,83.7,25.1,30.7,8.2,19.8
"Grower's Secret, Inc.",de-certified,Other,bcorporation.net/directory/growers-secret-inc,growerssecret.com,2012,80.1,14.6,30.3,12.1,23.1
"The Bark House at Highland Craftsmen, Inc.",de-certified,Building Materials,bcorporation.net/directory/the-bark-house-highland-craftsmen-inc,,2015,116.7,58.1,29.4,8.9,20.4
"The Bark House at Highland Craftsmen, Inc.",de-certified,Building Materials,bcorporation.net/directory/the-bark-house-highland-craftsmen-inc,,2012,147.1,58.6,61.7,12.6,14.1
"Honeyman Sustainability Consulting, LLC",de-certified,Sustainability Consulting,bcorporation.net/directory/honeyman-sustainability-consulting-llc,,2015,103.1,38.2,11.5,13.4,0.0
"Honeyman Sustainability Consulting, LLC",de-certified,Sustainability Consulting,bcorporation.net/directory/honeyman-sustainability-consulting-llc,,2012,83.0,10.2,54.9,17.8,0.0
Womenetics,de-certified,Print Publications,bcorporation.net/directory/womenetics,womenetics.com,2014,96.6,36.5,5.1,16.0,18.2
Womenetics,de-certified,Print Publications,bcorporation.net/directory/womenetics,womenetics.com,2012,81.5,26.9,3.7,13.6,22.6
T2AP Creative Team,de-certified,Fine Arts,bcorporation.net/directory/t2ap-creative-team,T2AP.COM,2012,83.0,17.1,7.5,14.2,0.0
SCS Global Services,de-certified,Sustainability Consulting,bcorporation.net/directory/scs-global-services,www.scsglobalservices.com,2014,90.3,15.9,31.5,16.7,26.2
SCS Global Services,de-certified,Sustainability Consulting,bcorporation.net/directory/scs-global-services,www.scsglobalservices.com,2012,97.6,12.9,36.0,14.6,33.9
Etsy,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/etsy,etsy.com,2015,126.8,26.4,13.9,15.2,31.1
Etsy,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/etsy,etsy.com,2013,105.1,25.6,14.3,17.2,34.5
Etsy,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/etsy,etsy.com,2012,80.0,15.6,9.6,14.8,33.5
OtoSim Inc.,de-certified,Books & Media,bcorporation.net/directory/otosim-inc,www.OtoSim.com,2012,92.4,32.5,14.1,5.3,23.7
SMART Watering Systems Inc.,de-certified,Sustainability Consulting,bcorporation.net/directory/smart-watering-systems-inc,smartwateringsystems.ca,2014,83.9,13.4,37.9,5.5,27.1
SMART Watering Systems Inc.,de-certified,Sustainability Consulting,bcorporation.net/directory/smart-watering-systems-inc,smartwateringsystems.ca,2012,90.3,12.3,39.0,6.4,32.4
INTI ZEN,de-certified,Food & Beverage,bcorporation.net/directory/inti-zen,www.intizen.com.ar,2016,86.7,25.5,23.1,14.0,24.1
INTI ZEN,de-certified,Food & Beverage,bcorporation.net/directory/inti-zen,www.intizen.com.ar,2014,81.5,23.6,24.1,11.7,22.1
INTI ZEN,de-certified,Food & Beverage,bcorporation.net/directory/inti-zen,www.intizen.com.ar,2012,87.6,28.4,27.1,5.0,26.9
"GreenCitizen, Inc.",de-certified,Waste Management,bcorporation.net/directory/greencitizen-inc,greencitizen.com,2014,91.0,21.2,46.5,7.8,15.4
"GreenCitizen, Inc.",de-certified,Waste Management,bcorporation.net/directory/greencitizen-inc,greencitizen.com,2013,85.7,14.8,39.6,15.6,15.6
"GreenCitizen, Inc.",de-certified,Waste Management,bcorporation.net/directory/greencitizen-inc,greencitizen.com,2012,90.6,20.5,39.8,15.6,14.5
Community Wealth Partners,de-certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/community-wealth-partners,,2016,102.3,14.8,5.9,13.7,24.6
Community Wealth Partners,de-certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/community-wealth-partners,,2012,125.3,15.4,6.4,17.2,34.6
Greca,de-certified,Storefront,bcorporation.net/directory/greca,grecaweb.com,2014,80.9,28.3,30.8,6.6,15.3
Greca,de-certified,Storefront,bcorporation.net/directory/greca,grecaweb.com,2012,84.6,24.5,27.0,6.4,26.6
Musuchouse,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/musuchouse,www.selkbagusa.com,2014,91.8,22.7,27.6,21.8,19.5
Musuchouse,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/musuchouse,www.selkbagusa.com,2012,83.1,23.9,27.9,5.7,23.9
Sechler CPA PC,de-certified,Accounting Services,bcorporation.net/directory/sechler-cpa-pc,www.azcpa.com/,2016,94.8,33.7,9.8,16.7,20.2
Sechler CPA PC,de-certified,Accounting Services,bcorporation.net/directory/sechler-cpa-pc,www.azcpa.com/,2014,109.6,33.5,14.1,11.2,23.0
Sechler CPA PC,de-certified,Accounting Services,bcorporation.net/directory/sechler-cpa-pc,www.azcpa.com/,2012,128.5,31.3,15.2,16.2,29.0
The Phoenix Advisory Group,de-certified,Management and Financial Consulting,bcorporation.net/directory/the-phoenix-advisory-group,www.thephoenixadvisorygroup.com,2012,99.9,36.3,9.4,16.6,0.0
d.light design,de-certified,Electronics,bcorporation.net/directory/dlight-design,www.dlightdesign.com,2015,121.1,17.8,20.8,7.5,17.4
d.light design,de-certified,Electronics,bcorporation.net/directory/dlight-design,www.dlightdesign.com,2012,146.5,23.3,28.1,6.6,27.9
Bigger Boat Consulting,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/bigger-boat-consulting,biggerboatconsulting.com,2017,91.8,21.1,4.8,12.6,33.1
Bigger Boat Consulting,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/bigger-boat-consulting,biggerboatconsulting.com,2014,107.7,21.5,7.9,14.8,32.4
Bigger Boat Consulting,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/bigger-boat-consulting,biggerboatconsulting.com,2012,92.4,14.9,5.8,10.2,24.1
"Icebox Knitting, LLC",de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/icebox-knitting-llc,iceboxknitting.com,2014,92.6,37.4,32.8,7.0,15.4
"Icebox Knitting, LLC",de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/icebox-knitting-llc,iceboxknitting.com,2012,91.1,19.5,39.8,12.4,19.3
Lovesocial,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/lovesocial,lovesocial.org,2014,80.4,25.0,3.9,10.4,23.8
Lovesocial,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/lovesocial,lovesocial.org,2012,97.1,21.5,14.7,16.1,28.1
Ned Schaub Consulting -- Social Change Strategy,de-certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/ned-schaub-consulting-social-change-strategy,,2015,127.1,42.6,12.2,12.1,0.0
Ned Schaub Consulting -- Social Change Strategy,de-certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/ned-schaub-consulting-social-change-strategy,,2012,125.1,36.3,12.4,9.7,0.0
Green Home,de-certified,Online Marketplace,bcorporation.net/directory/green-home,www.greenhome.com,2013,86.8,19.9,41.8,9.7,15.3
Green House Data,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/green-house-data,www.greenhousedata.com,2015,90.3,22.5,27.9,17.0,22.9
Green House Data,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/green-house-data,www.greenhousedata.com,2014,81.9,22.1,24.5,11.7,23.4
Newstart Canada,de-certified,Credit Provider,bcorporation.net/directory/newstart-canada,www.newstartcanada.com/about.html,2014,101.0,17.3,5.9,15.6,20.6
Newstart Canada,de-certified,Credit Provider,bcorporation.net/directory/newstart-canada,www.newstartcanada.com/about.html,2013,84.0,16.8,5.2,15.5,27.9
Equitable Origin,de-certified,Research & Design,bcorporation.net/directory/equitable-origin,www.equitableorigin.com,2014,89.3,18.6,8.2,12.4,21.3
Tech Ranch,de-certified,Research & Design,bcorporation.net/directory/tech-ranch,techranchaustin.com,2012,82.7,34.3,8.9,16.5,0.0
Incite Directives,de-certified,Sustainability Consulting,bcorporation.net/directory/incite-directives,www.incitedirectives.com/,2012,106.7,41.6,53.1,11.9,0.0
Asilia Africa Ltd.,de-certified,Hospitality,bcorporation.net/directory/asilia-africa-ltd,www.asiliaafrica.com,2012,137.2,51.4,38.8,13.5,33.3
Rhyme&Reason Clothing,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/rhymereason-clothing,rhymeandreasonclothing.bigcartel.com,2012,81.9,47.4,9.3,11.5,13.7
"Cool Energy, Inc.",de-certified,Other Energy Generation,bcorporation.net/directory/cool-energy-inc,www.coolenergy.com,2017,87.2,10.1,42.3,16.0,18.8
"Cool Energy, Inc.",de-certified,Other Energy Generation,bcorporation.net/directory/cool-energy-inc,www.coolenergy.com,2012,90.8,8.6,41.9,11.1,29.0
Sílice,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/slice,www.silice.biz,2015,94.3,26.4,5.8,19.1,39.7
Sílice,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/slice,www.silice.biz,2012,80.4,25.5,6.2,9.0,35.9
YR&G,de-certified,Design/Build,bcorporation.net/directory/yrg,www.yrgxyz.com,2014,91.5,9.7,42.5,12.1,27.1
CAL Insurance & Assoc. Inc.,de-certified,Insurance,bcorporation.net/directory/cal-insurance-assoc-inc,cal-insure.com,2013,80.3,23.4,10.5,12.0,32.6
Lindes,de-certified,Machinery & Equipment,bcorporation.net/directory/lindes,,2016,95.9,23.0,37.2,11.6,24.0
Lindes,de-certified,Machinery & Equipment,bcorporation.net/directory/lindes,,2012,91.6,17.0,41.9,7.9,24.7
ProtoTest,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/prototest,,2014,83.0,26.7,12.1,15.4,27.6
ProtoTest,de-certified,IT Software & Services/Web Design,bcorporation.net/directory/prototest,,2012,84.0,24.1,11.2,13.6,34.9
"Ogden Publications, Inc.",de-certified,Print Publications,bcorporation.net/directory/ogden-publications-inc,www.ogdenpubs.com,2012,98.1,17.8,11.3,19.7,19.2
Actuality Media,de-certified,Film & Music Production,bcorporation.net/directory/actuality-media,actualitymedia.com,2012,104.0,17.1,4.8,15.3,0.0
Payton Communications LLC,de-certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/payton-communications-llc,www.paytonpr.com,2012,88.1,43.3,6.7,16.6,0.0
"Brazil Impact Investing Management, LLC",de-certified,Equity Investor - Emerging Markets,bcorporation.net/directory/brazil-impact-investing-management-llc,firstimpact.com.br,2014,83.5,19.7,1.7,7.0,23.4
Zero to Go,de-certified,Other,bcorporation.net/directory/zero-to-go,www.zerotogo.org,2015,86.7,20.0,38.2,13.0,15.5
Zero to Go,de-certified,Other,bcorporation.net/directory/zero-to-go,www.zerotogo.org,2012,81.3,19.2,47.9,14.2,0.0
"Blue Earth Consultants, LLC",de-certified,Sustainability Consulting,bcorporation.net/directory/blue-earth-consultants-llc,www.blueearthconsultants.com,2016,109.1,29.4,13.0,13.4,25.6
"Blue Earth Consultants, LLC",de-certified,Sustainability Consulting,bcorporation.net/directory/blue-earth-consultants-llc,www.blueearthconsultants.com,2013,101.9,21.7,11.2,15.4,31.1
"Sustainable Earth Solutions, Inc.",de-certified,Education & Training Services,bcorporation.net/directory/sustainable-earth-solutions-inc,www.sustainableearthsolutions.com,2014,122.5,44.2,12.4,15.2,0.0
"Sustainable Earth Solutions, Inc.",de-certified,Education & Training Services,bcorporation.net/directory/sustainable-earth-solutions-inc,www.sustainableearthsolutions.com,2012,107.5,56.8,17.4,8.9,0.0
People Against Dirty,de-certified,Home & Personal Care,bcorporation.net/directory/people-against-dirty,www.methodhome.com,2017,146.4,43.6,67.9,11.5,23.4
People Against Dirty,de-certified,Home & Personal Care,bcorporation.net/directory/people-against-dirty,www.methodhome.com,2015,131.9,20.8,67.1,17.8,26.2
People Against Dirty,de-certified,Home & Personal Care,bcorporation.net/directory/people-against-dirty,www.methodhome.com,2014,120.8,12.2,67.0,14.5,27.1
People Against Dirty,de-certified,Home & Personal Care,bcorporation.net/directory/people-against-dirty,www.methodhome.com,2013,120.6,13.2,64.6,14.5,28.2
National Foundry Products,de-certified,Other,bcorporation.net/directory/national-foundry-products,www.national-foundry.com,2015,85.7,21.3,26.3,14.4,23.8
National Foundry Products,de-certified,Other,bcorporation.net/directory/national-foundry-products,www.national-foundry.com,2013,80.4,19.7,20.3,11.7,28.7
National Foundry Products,de-certified,Other,bcorporation.net/directory/national-foundry-products,www.national-foundry.com,2012,80.4,19.6,20.3,11.7,28.6
B'more Organic,de-certified,Food & Beverage,bcorporation.net/directory/bmore-organic,www.BmoreOrganic.com,2016,84.9,26.2,32.1,11.3,15.3
B'more Organic,de-certified,Food & Beverage,bcorporation.net/directory/bmore-organic,www.BmoreOrganic.com,2014,93.1,26.6,34.3,11.9,20.2
B'more Organic,de-certified,Food & Beverage,bcorporation.net/directory/bmore-organic,www.BmoreOrganic.com,2012,80.0,28.4,36.0,15.4,0.0
"Direct Dental Administrators, LLC",de-certified,Health Insurance,bcorporation.net/directory/direct-dental-administrators-llc,www.directdentalplans.com,2016,97.2,22.0,9.3,14.6,25.4
"Direct Dental Administrators, LLC",de-certified,Health Insurance,bcorporation.net/directory/direct-dental-administrators-llc,www.directdentalplans.com,2012,87.7,17.7,7.4,12.7,29.2
"Good Done Great, Inc.",de-certified,IT Software & Services/Web Design,bcorporation.net/directory/good-done-great-inc,gooddonegreat.com,2015,83.5,23.8,6.7,15.3,23.5
"Good Done Great, Inc.",de-certified,IT Software & Services/Web Design,bcorporation.net/directory/good-done-great-inc,gooddonegreat.com,2012,108.9,29.4,3.2,12.8,26.7
Next Generation Consulting,de-certified,Research & Design,bcorporation.net/directory/next-generation-consulting,www.rebeccaryan.com,2013,87.2,34.0,24.0,15.5,0.0
Route to Green SPA,de-certified,Home & Personal Care,bcorporation.net/directory/route-to-green-spa,www.routetogreen.com,2016,80.3,24.7,21.1,11.9,22.6
Route to Green SPA,de-certified,Home & Personal Care,bcorporation.net/directory/route-to-green-spa,www.routetogreen.com,2014,86.6,27.2,28.9,13.8,15.0
Route to Green SPA,de-certified,Home & Personal Care,bcorporation.net/directory/route-to-green-spa,www.routetogreen.com,2012,80.3,20.9,42.4,2.2,14.7
Falcon & Singer P.C.,de-certified,Legal,bcorporation.net/directory/falcon-singer-pc,www.falconsinger.com,2015,83.7,37.6,7.2,15.1,0.0
Falcon & Singer P.C.,de-certified,Legal,bcorporation.net/directory/falcon-singer-pc,www.falconsinger.com,2013,81.5,39.1,4.6,17.8,0.0
BOULD,de-certified,Education & Training Services,bcorporation.net/directory/bould,bebould.com,2012,91.2,21.7,8.5,13.7,18.0
WorkSquare,de-certified,HR Consulting & Recruiting,bcorporation.net/directory/worksquare,www.worksquare.com,2017,97.5,6.8,3.7,13.5,19.7
WorkSquare,de-certified,HR Consulting & Recruiting,bcorporation.net/directory/worksquare,www.worksquare.com,2015,118.0,24.4,4.9,13.4,18.9
WorkSquare,de-certified,HR Consulting & Recruiting,bcorporation.net/directory/worksquare,www.worksquare.com,2012,105.2,13.2,3.1,8.7,21.3
La Bicicleta Gestión de Desarrollo,de-certified,Management and Financial Consulting,bcorporation.net/directory/la-bicicleta-gestión-de-desarrollo,www.labicicletagestiondedesarrollo.cl,2012,86.6,18.8,9.0,6.2,0.0
New Earth Athens,de-certified,Storefront,bcorporation.net/directory/new-earth-athens,www.newearthmusichall.com,2013,82.8,25.3,22.4,13.3,19.0
Fulcrum Creatives,de-certified,Marketing & Communications Services,bcorporation.net/directory/fulcrum-creatives,www.fulcrumcreatives.com,2016,94.6,44.5,6.4,13.4,17.8
Fulcrum Creatives,de-certified,Marketing & Communications Services,bcorporation.net/directory/fulcrum-creatives,www.fulcrumcreatives.com,2014,98.4,26.2,9.5,9.7,25.1
Enves,de-certified,Marketing & Communications Services,bcorporation.net/directory/enves,enves.com.co,2013,80.9,35.1,6.0,6.7,22.4
Bay Area Medical Academy,de-certified,Education & Training Services,bcorporation.net/directory/bay-area-medical-academy,www.bamasf.com/,2012,140.2,20.6,5.3,17.9,22.8
Project Repat,de-certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/project-repat,projectrepat.com,2012,125.1,50.2,55.1,19.6,0.0
Cr Surf Travel Company,de-certified,Travel & Leisure,bcorporation.net/directory/cr-surf-travel-company,www.crsurf.com,2012,80.8,36.2,13.5,18.3,0.0
Upcyclity Inc.,de-certified,Merchant Services,bcorporation.net/directory/upcyclity-inc,www.upcyclity.com,2017,101.9,34.5,38.1,23.5,
Upcyclity Inc.,de-certified,Merchant Services,bcorporation.net/directory/upcyclity-inc,www.upcyclity.com,2015,103.1,44.9,32.6,22.1,0.0
Upcyclity Inc.,de-certified,Merchant Services,bcorporation.net/directory/upcyclity-inc,www.upcyclity.com,2012,97.8,31.4,34.6,20.2,0.0
M_s Ambiente S.A.,de-certified,Home & Personal Care,bcorporation.net/directory/ms-ambiente-sa,,2012,110.1,56.2,43.8,10.0,0.0
"JustNeem, LLC",de-certified,Home & Personal Care,bcorporation.net/directory/justneem-llc,www.JustNeem.com,2013,82.2,39.3,17.8,10.5,14.5
"Software for Good, GBC",de-certified,IT Software & Services/Web Design,bcorporation.net/directory/software-good-gbc,www.softwareforgood.com,2015,87.2,26.8,10.2,17.3,26.6
"Delight Co., Ltd.",de-certified,Machinery & Equipment,bcorporation.net/directory/delight-co-ltd,www.delight.co.kr/,2015,109.8,17.5,13.3,10.6,11.0
"Delight Co., Ltd.",de-certified,Machinery & Equipment,bcorporation.net/directory/delight-co-ltd,www.delight.co.kr/,2012,127.7,29.5,14.7,7.1,15.6
"Fabled Frog Soap, Inc",de-certified,Home & Personal Care,bcorporation.net/directory/fabled-frog-soap-inc,www.fabledfrog.com,2014,93.5,51.6,32.1,9.7,0.0
